機關名稱,標案案號,標案名稱,決標方式,採購金額,預算金額,標的分類,招標方式,採購金額級距,決標日期
臺北市政府文化局,108A204,108年臺灣新文化運動月戶外展演,最有利標,550000,550000,勞務類,公開取得報價單或企劃書,未達公告金額,2019/8/2
臺北市萬華區東園國民小學,10813,108學年度簿本材料採購案,最低標,252744,252744,財物類,公開取得報價單或企劃書,未達公告金額,2019/6/27
臺北市政府警察局萬華分局,WH10805,108年度「萬華分局搬遷勞務採購案」,最低標,630000,630000,勞務類,公開取得報價單或企劃書,未達公告金額,2019/7/2
臺北大眾捷運股份有限公司,C08A04100,防火性液壓油採購,最低標,214200,預算金額不公開,財物類,公開取得報價單或企劃書,未達公告金額,2019/7/1
臺北市立第一女子高級中學,10816,108年度普通教室學生課桌椅採購案,最低標,1408000,1408000,財物類,公開招標,公告金額以上未達查核金額,2019/6/25
臺北市立啟智學校,108-15-1,108年度冷氣汰換額外項財物採購案,最低標,841285,841285,財物類,限制性招標(未經公開評選或公開徵求),未達公告金額,2019/4/16
臺北市青少年發展處,E108008,建置臺北市青少年活動資訊平臺系統委託資訊服務案,最有利標,936390,936390,勞務類,公開取得報價單或企劃書,未達公告金額,2019/4/29
臺北市中山區中正國民小學,C108021,2019赴日本國際體育籃球交流活動,最有利標,553500,553500,勞務類,公開取得報價單或企劃書,未達公告金額,2019/4/24
臺北市政府工務局公園路燈工程管理處,108B017,108年度全市路燈新設預約工程,最低標,19830516,6515258,工程類,公開招標,公告金額以上未達查核金額,2019/7/9
臺北市政府,1070607C0108,臺北市北投區機一基地公共住宅統包工程,最有利標,1967000000,1938000000,工程類,公開招標,巨額,2019/8/26
臺北市政府環境保護局內湖垃圾焚化廠,108128,108年度鍋爐給水幫浦,最低標,1337000,1337000,財物類,限制性招標(未經公開評選或公開徵求),公告金額以上未達查核金額,2019/6/20
臺北市政府,1080618S0101,「2020臺北燈節」暨辦理觀光推廣活動整體規劃與委託服務勞務採購案,最有利標,69000000,51000000,勞務類,限制性招標(經公開評選或公開徵求),巨額,2019/8/21
臺北大眾捷運股份有限公司,B04A00373-3,兒童新樂園供電設備檢驗及維護工作(第3次契約變更),最低標,240511,240511,勞務類,限制性招標(未經公開評選或公開徵求),未達公告金額,2019/6/24
臺北市建築管理工程處,10827,108年度工作服,最有利標,824400,824400,財物類,公開取得報價單或企劃書,未達公告金額,2019/8/1
臺北市市場處,108C07,108年度中山商場電路電線汰換更新、雙連市場內部燈具更新工程,最低標,4354987,4354987,工程類,公開招標,公告金額以上未達查核金額,2019/7/2
臺北市內湖區南湖國民小學,10817,108年度幼兒園遊戲場整修工程,最低標,2731628,2731628,工程類,公開招標,公告金額以上未達查核金額,2019/7/9
臺北市立信義國民中學,XY10724-1,107學年度定期評量試卷印製勞務採購案(108學年度後續擴充),最低標,150000,150000,勞務類,限制性招標(未經公開評選或公開徵求),未達公告金額,2019/6/11
臺北市政府體育局,tms108116,「觀山河濱公園自由車練習場與青年公園棒球場工程」委託設計技術服務案 ,最有利標,2248408,950710,勞務類,限制性招標(經公開評選或公開徵求),公告金額以上未達查核金額,2019/8/14
臺北市政府工務局水利工程處,10807002040101509,108年度北區水利建造物預約維護檢修改善工程(第2標),最低標,7840000,5600000,工程類,公開招標,公告金額以上未達查核金額,2019/7/16
臺北市立大學,C108076,108年高教深耕計畫教學設備,最低標,538770,538770,財物類,公開取得報價單或企劃書,未達公告金額,2019/7/19
臺北市立中正高級中學,108017,108年度物理化學專科教室改善工程,最低標,4644909,4644909,工程類,公開招標,公告金額以上未達查核金額,2019/5/23
臺北市政府環境保護局內湖垃圾焚化廠,108307,108年度廠區道路養護工程,最低標,800000,800000,工程類,公開取得報價單或企劃書,未達公告金額,2019/5/21
臺北市立萬芳高級中學,10815,科學樓屋頂防水工程採購,最低標,4916643,4916643,工程類,公開招標,公告金額以上未達查核金額,2019/5/27
臺北市北投區立農國民小學,108009,108學年度六年級校外教學參觀旅行活動,最有利標,619500,619500,勞務類,公開取得報價單或企劃書,未達公告金額,2019/5/23
臺北市政府工務局公園路燈工程管理處,108C006-Z02,108年度圓山公園管理所所轄松山區等公園委託維護管理服務-第2次變更設計,最低標,162270,162270,勞務類,限制性招標(未經公開評選或公開徵求),未達公告金額,2019/6/6
臺北市政府環境保護局北投垃圾焚化廠,PT108130,108年度爐床耐火磚及爐膛耐火泥整修,最低標,4950000,4950000,勞務類,公開招標,公告金額以上未達查核金額,2019/6/6
臺北大眾捷運股份有限公司,C08A04002,玻璃纖維矽套管等2項採購,最低標,709259,709259,財物類,公開取得報價單或企劃書,未達公告金額,2019/6/10
臺北市政府都市發展局,10834009,「108年度網頁版國宅業務資訊管理租金子系統更新」採購案,最有利標,985000,985000,勞務類,公開取得報價單或企劃書,未達公告金額,2019/6/26
臺北市政府警察局,10887,108年個人公務電腦記憶體擴充採購案,最低標,990500,990500,財物類,公開取得報價單或企劃書,未達公告金額,2019/6/12
臺北市商業處,10822,「臺北市東區行銷推廣計畫」委託專業服務案,最有利標,2000000,2000000,勞務類,限制性招標(經公開評選或公開徵求),公告金額以上未達查核金額,2019/6/20
臺北市政府環境保護局,108S054,108至109年度「公有市場果菜殘渣委外辦理動物飼料再利用」,最低標,9792000,1440000,勞務類,限制性招標(未經公開評選或公開徵求),公告金額以上未達查核金額,2019/5/21
臺北市立南湖高級中學,Nhush10822-5,108學年度第1學期翰林版本教科書採購,最低標,434525,434525,財物類,限制性招標(經公開評選或公開徵求),未達公告金額,2019/7/8
臺北市立天文科學教育館,108B11,108年暑假墾丁野外觀測天文營遊覽車租賃勞務採購案,最低標,201600,201600,勞務類,公開取得報價單或企劃書,未達公告金額,2019/7/9
臺北市立西松高級中學,108C02003,108年肇慶體校移地訓練,最有利標,348840,348840,勞務類,公開取得報價單或企劃書,未達公告金額,2019/6/19
臺北市立忠孝國民中學,10811,108學年度九年級畢業班校外教學勞務採購,最有利標,1018910,1018910,勞務類,限制性招標(經公開評選或公開徵求),公告金額以上未達查核金額,2019/6/19
臺北市政府捷運工程局第二區工程處,JJG091-IJXX07-04,「JJG091臺中捷運烏日文心北屯線出入口與土地開發場站共構第一區段標工程」之IJXX07子施工標第4次契約變更案,最低標,15208954,15208954,工程類,限制性招標(未經公開評選或公開徵求),公告金額以上未達查核金額,2019/6/21
臺北市立大學,C108075,空拍機,最低標,126000,126000,財物類,公開取得報價單或企劃書,未達公告金額,2019/7/16
臺北市內湖區東湖國民小學,dhes10820,108學年度第一學期美勞材料財物採購案,最有利標,607333,607333,財物類,公開取得報價單或企劃書,未達公告金額,2019/7/18
臺北市松山區健康國民小學,JKES108009,108年度臺北國際航空站補助設置航空噪音防制設施（電源改善）委託技術服務採購案,最有利標,886160,286160,勞務類,公開取得報價單或企劃書,未達公告金額,2019/6/18
臺北市立敦化國民中學,108C03,108年度棒球練習場整修工程採購案,最低標,1118568,1118568,工程類,公開招標,公告金額以上未達查核金額,2019/7/19
臺北市立松山高級工農職業學校,108B013Q,108年度空調設備汰換安裝架、護欄及冷氣拆除等採購案,最低標,233400,233400,勞務類,限制性招標(未經公開評選或公開徵求),未達公告金額,2019/6/24
臺北市政府工務局公園路燈工程管理處,108F042,108年度災害搶救機具設備採購,最低標,936500,936500,財物類,公開取得報價單或企劃書,未達公告金額,2019/7/23
臺北市立誠正國民中學,108C005,108年度勤學樓男廁整修工程及專科教室環境改善工程(生物教室),最低標,3608816,3608816,工程類,公開招標,公告金額以上未達查核金額,2019/7/16
臺北市立聯合醫院,S108151,冷凍切片機(快速噴霧或臭氧殺菌型)採購案,最低標,850000,850000,財物類,公開取得報價單或企劃書,未達公告金額,2019/7/16
臺北市文山區景興國民小學,1080204,108學年度畢業紀念冊財物採購,最有利標,283200,141600,財物類,公開取得報價單或企劃書,未達公告金額,2019/6/5
臺北市政府環境保護局木柵垃圾焚化廠,L10818,108年度垃圾投料口蓋板設備整修作業案,最低標,262000,262000,勞務類,公開取得報價單或企劃書,未達公告金額,2019/7/22
臺北大眾捷運股份有限公司,A08C04075,兒童新樂園遮陽遮雨設施工程,最有利標,36175892,36175892,工程類,公開招標,公告金額以上未達查核金額,2019/8/19
臺北大眾捷運股份有限公司,C08A02038,推進馬達碳刷採購,最低標,1636000,預算金額不公開,財物類,限制性招標(經公開評選或公開徵求),公告金額以上未達查核金額,2019/7/26
臺北市立大學,108M09,排球隊赴越南移地訓練,最有利標,313386,313386,勞務類,公開取得報價單或企劃書,未達公告金額,2019/7/25
臺北市內湖區麗湖國民小學,10819,108學年度六年級畢業紀念冊採購案,最有利標,181900,181900,財物類,公開取得報價單或企劃書,未達公告金額,2019/7/18
臺北市立聯合醫院,S108128,手持免散瞳眼底攝影機,最低標,499000,499000,財物類,公開取得報價單或企劃書,未達公告金額,2019/7/29
臺北市中山區中山國民小學,108CSPS12,108年度一般性補助款平板電腦採購案,最低標,1528000,1528000,財物類,公開招標,公告金額以上未達查核金額,2019/7/29
臺北市政府工務局衛生下水道工程處,108001005,內湖污水處理廠汰換簡報室視聽音響設備系統案,最低標,888000,888000,財物類,公開取得報價單或企劃書,未達公告金額,2019/5/23
臺北市立興雅國民中學,108018,108學年度畢業紀念冊,最有利標,252000,252000,財物類,公開取得報價單或企劃書,未達公告金額,2019/7/23
臺北市政府文化局,108A215,108年度上半年艋舺龍山文創基地消防安全設備缺失檢測與維修,最低標,232470,232470,勞務類,公開取得報價單或企劃書,未達公告金額,2019/7/23
臺北市政府社會局,1092001,委託經營管理臺北市士林、北投區身心障礙者資源中心,最有利標,61045819,27002536,勞務類,限制性招標(經公開評選或公開徵求),巨額,2019/12/2
臺北市北投區義方國民小學,10807,108年度一般性補助款平板資訊設備採購,最有利標,276000,276000,財物類,公開取得報價單或企劃書,未達公告金額,2019/7/15
臺北大眾捷運股份有限公司,C08A04801,摺疊式異物排除組採購,最低標,257250,257250,財物類,公開取得報價單或企劃書,未達公告金額,2019/7/16
臺北市政府環境保護局,108m049,108年度木工材料,最低標,980000,490000,財物類,公開招標,未達公告金額,2019/7/16
臺北市立松山高級商業家事職業學校,108A003,體育班教室整修工程,最低標,2324405,2324405,工程類,公開招標,公告金額以上未達查核金額,2019/7/23
